file_name indoor outdoor person day night water road vegetation tree mountains beach buildings sky sunny partly_cloudy overcast animal
27-27825.jpg 0 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 1
27-27826.jpg 0 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0
27-27827.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0
27-27837.jpg 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 0
27-27838.jpg 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 0
27-27845.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27847.jpg 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0
27-27848.jpg 0 1 1 1 0 0 1 0 0 1 0 0 1 1 0 0 0
27-27850.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0
27-27851.jpg 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1
27-27856.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0
27-27858.jpg 0 1 1 1 0 1 0 1 1 1 0 0 1 0 1 0 0
27-27868.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0
27-27873.jpg 0 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0
27-27877.jpg 0 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0
27-27887.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27888.jpg 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0
27-27889.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27890.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27892.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27893.jpg 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
27-27894.jpg 0 1 1 1 0 0 1 1 1 0 0 1 1 0 0 0 0
27-27906.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27907.jpg 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0
27-27908.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0
27-27909.jpg 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 0
27-27910.jpg 0 1 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0
27-27911.jpg 0 1 1 1 0 1 0 1 1 0 0 0 1 0 1 0 0
27-27915.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0
27-27916.jpg 0 1 1 1 0 1 0 0 0 0 1 0 1 0 1 0 0
27-27917.jpg 0 1 0 1 0 1 0 1 1 0 1 1 1 0 1 0 0
27-27918.jpg 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0
27-27919.jpg 0 1 0 1 0 0 0 1 1 1 0 0 1 0 0 0 0
27-27931.jpg 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 0 0
27-27937.jpg 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0
27-27940.jpg 0 1 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0
27-27941.jpg 0 1 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0
27-27947.jpg 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0
27-27951.jpg 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
27-27955.jpg 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1
27-27959.jpg 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0
27-27960.jpg 0 1 0 1 0 1 0 1 1 0 1 1 1 1 0 0 0
27-27961.jpg 0 1 1 1 0 0 0 1 1 0 1 0 1 1 0 0 0
27-27967.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0
27-27969.jpg 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0
27-27970.jpg 0 1 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0
27-27972.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27974.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27976.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27977.jpg 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0
27-27978.jpg 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
27-27979.jpg 0 1 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0
27-27980.jpg 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
27-27985.jpg 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0
27-27986.jpg 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0
27-27994.jpg 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
27-27995.jpg 0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0
27-27997.jpg 0 1 1 1 0 1 0 1 1 1 0 0 1 1 0 0 0
27-27999.jpg 0 0 0 1 0 0 0 1 1 1 0 1 1 0 1 0 0
28-28000.jpg 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0
28-28001.jpg 0 1 1 1 0 0 0 0 0 1 0 1 1 1 0 0 0
28-28004.jpg 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0
28-28005.jpg 0 1 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0
28-28006.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28011.jpg 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28013.jpg 0 1 1 1 0 1 0 1 1 0 0 0 1 1 0 0 0
28-28019.jpg 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0
28-28020.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0
28-28022.jpg 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
28-28023.jpg 0 1 1 1 0 0 0 1 1 1 0 1 1 0 0 1 0
28-28024.jpg 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0
28-28028.jpg 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28030.jpg 0 1 0 1 0 0 0 1 1 0 0 1 1 1 0 0 0
28-28033.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0
28-28036.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0
28-28037.jpg 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
28-28040.jpg 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28044.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0
28-28045.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0
28-28046.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1
28-28056.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0
28-28057.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1
28-28059.jpg 0 1 0 1 0 0 0 1 1 1 0 1 1 0 0 0 0
28-28062.jpg 0 1 0 1 0 0 0 0 0 1 0 1 1 1 0 0 0
28-28070.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
28-28077.jpg 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1
28-28085.jpg 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0
28-28090.jpg 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0
28-28091.jpg 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28095.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0
28-28100.jpg 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0
28-28103.jpg 0 1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0
28-28104.jpg 0 1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0
28-28105.jpg 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0
28-28106.jpg 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 0
28-28108.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28111.jpg 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
28-28116.jpg 0 1 1 1 0 1 0 1 1 0 1 0 1 0 1 0 0
28-28119.jpg 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 1
28-28129.jpg 0 1 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0
28-28134.jpg 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28135.jpg 0 1 1 1 0 0 0 1 1 0 0 1 1 0 0 0 0
28-28136.jpg 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28163.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28166.jpg 0 1 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0
28-28174.jpg 0 1 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0
28-28177.jpg 0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0
28-28190.jpg 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
28-28197.jpg 0 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0
28-28205.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1
28-28206.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0
28-28209.jpg 0 1 1 1 0 1 0 0 0 1 0 0 1 1 0 0 0
28-28210.jpg 0 1 1 1 0 1 0 0 0 1 0 0 1 1 0 0 0
28-28214.jpg 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0
28-28218.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0
28-28219.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0
28-28221.jpg 0 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 0
28-28226.jpg 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1
28-28228.jpg 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28239.jpg 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0
28-28240.jpg 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 0 0
28-28241.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0
28-28243.jpg 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28247.jpg 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
28-28249.jpg 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0
28-28253.jpg 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28254.jpg 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 0
28-28259.jpg 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0
28-28261.jpg 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0
28-28264.jpg 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
28-28265.jpg 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 0
28-28270.jpg 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0
28-28273.jpg 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0
28-28275.jpg 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0 0
28-28278.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0
28-28279.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
28-28281.jpg 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0
28-28286.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0
28-28291.jpg 0 1 1 1 0 0 1 1 1 0 0 1 1 0 1 0 0
28-28292.jpg 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 0 0
28-28295.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0
28-28300.jpg 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28307.jpg 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28317.jpg 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28320.jpg 0 1 1 1 0 1 0 1 0 0 0 0 1 1 0 0 0
28-28321.jpg 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0
28-28322.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0
28-28326.jpg 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28327.jpg 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0
28-28328.jpg 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 0 1
28-28330.jpg 0 1 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0
28-28331.jpg 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0
28-28333.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0
28-28334.jpg 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 1
28-28335.jpg 0 1 0 1 0 1 0 1 1 0 1 1 1 0 1 0 0
28-28336.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0
28-28337.jpg 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0
28-28338.jpg 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0
28-28342.jpg 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0
28-28344.jpg 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1
28-28350.jpg 0 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0
28-28352.jpg 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28355.jpg 0 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0
28-28359.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0
28-28360.jpg 0 1 1 1 0 1 0 1 0 0 1 0 1 1 0 0 0
28-28362.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0
28-28363.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0
28-28364.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0
28-28365.jpg 0 1 1 1 0 1 0 0 0 0 0 0 1 0 1 0 0
28-28366.jpg 0 1 0 0 0 1 0 0 0 0 1 0 1 0 1 0 1
28-28367.jpg 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1
28-28371.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28372.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28375.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28376.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28381.jpg 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1
28-28386.jpg 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0
28-28390.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0
28-28394.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28398.jpg 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0
28-28408.jpg 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0
28-28409.jpg 0 1 1 1 0 1 0 1 1 0 0 0 1 1 0 0 0
28-28410.jpg 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0
28-28413.jpg 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28417.jpg 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0
28-28421.jpg 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
28-28422.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0
28-28427.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28434.jpg 0 1 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0
28-28435.jpg 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0
28-28440.jpg 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0
28-28448.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0
28-28450.jpg 0 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0
28-28452.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0
28-28459.jpg 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0
28-28463.jpg 0 1 1 1 0 0 1 1 1 1 0 0 1 0 0 0 0
28-28467.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0
28-28470.jpg 0 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0 0
28-28472.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28474.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28488.jpg 0 1 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0
28-28490.jpg 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 0
28-28512.jpg 0 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0
28-28513.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28514.jpg 0 1 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0
28-28515.jpg 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0
28-28519.jpg 0 1 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0
28-28520.jpg 0 1 1 1 0 0 1 0 0 0 0 1 1 1 0 0 0
28-28521.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28523.jpg 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 0
28-28524.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0
28-28526.jpg 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1
28-28533.jpg 0 1 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0
28-28536.jpg 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
28-28537.jpg 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0
28-28538.jpg 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28540.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28543.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0
28-28544.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0
28-28547.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28549.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28551.jpg 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0
28-28552.jpg 0 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0
28-28560.jpg 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
28-28567.jpg 0 1 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0
28-28568.jpg 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
28-28572.jpg 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28573.jpg 0 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0
28-28577.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0
28-28580.jpg 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0
28-28581.jpg 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0
28-28616.jpg 0 1 1 1 0 1 0 0 0 0 0 1 1 0 1 0 0
28-28623.jpg 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0
28-28629.jpg 0 1 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0
28-28640.jpg 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28648.jpg 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1
28-28667.jpg 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1
28-28669.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
28-28690.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0
28-28692.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28696.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28707.jpg 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
28-28713.jpg 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0
28-28725.jpg 0 1 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0
28-28729.jpg 0 1 0 1 0 0 0 1 1 1 0 0 1 1 0 0 0
28-28731.jpg 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28736.jpg 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0
28-28740.jpg 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 0
28-28741.jpg 0 1 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0
28-28742.jpg 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1
28-28752.jpg 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28757.jpg 0 1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 0
28-28814.jpg 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28815.jpg 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
28-28817.jpg 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28820.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0
28-28821.jpg 0 1 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0
28-28822.jpg 0 1 1 1 0 0 1 0 0 0 0 1 1 0 1 0 0
28-28823.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0
28-28824.jpg 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
28-28825.jpg 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0
28-28826.jpg 0 1 0 0 0 1 0 1 0 0 1 1 1 0 1 0 0
28-28827.jpg 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0
28-28830.jpg 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0
28-28833.jpg 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0
28-28837.jpg 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0
28-28838.jpg 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
28-28839.jpg 0 1 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0
28-28840.jpg 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0
28-28849.jpg 0 1 1 1 0 0 0 1 1 0 0 1 1 1 0 0 0
28-28851.jpg 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28855.jpg 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28870.jpg 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
28-28872.jpg 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28874.jpg 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0
28-28875.jpg 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0
28-28879.jpg 0 1 1 1 0 0 0 1 0 1 0 1 1 0 1 0 0
28-28898.jpg 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1
28-28913.jpg 0 1 1 1 0 0 0 1 1 1 0 0 1 1 0 0 0
28-28916.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0
28-28920.jpg 0 1 1 1 0 1 0 1 0 0 0 0 1 0 1 0 0
28-28922.jpg 0 1 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0
28-28923.jpg 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0
28-28930.jpg 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28-28932.jpg 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0
28-28938.jpg 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 1 0
28-28975.jpg 0 1 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0
